home_team,away_team,date,attendance,venue,referee,status,home_goals,away_goals,season,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,result
Bordeaux,Paris S-G,2009-12-05,,Stade Chaban-Delmas,Damien Ledentu,played,1.0,0.0,2009-2010,1.4,0.6,0.44866920152091255,2.0,1.0,0.40304182509505704,win
Lille,Lyon,2009-12-06,,Stadium Lille Métropole,Fredy Fautrel,played,4.0,3.0,2009-2010,2.0,1.0,0.3632075471698113,1.8,2.2,0.5285171102661597,win
Boulogne,Lens,2009-12-06,,Stade de la Libération,Ruddy Buquet,played,2.0,1.0,2009-2010,0.8,3.2,0.14285714285714285,1.2,1.0,0.38729508196721313,win
Auxerre,Nancy,2009-12-06,,Stade de l'Abbé Deschamps,Didier Falcone,played,1.0,3.0,2009-2010,1.6,0.8,0.41634980988593157,1.0,1.6,0.3125,loss
Grenoble,Toulouse,2009-12-06,,Stade des Alpes,Laurent Duhamel,played,1.0,0.0,2009-2010,0.8,1.4,0.19230769230769232,1.4,0.8,0.2936046511627907,win
Toulouse,Sochaux,2009-12-10,,Stadium Municipal,Clément Turpin,played,2.0,0.0,2009-2010,1.0,1.0,0.2927536231884058,0.8,1.2,0.3390804597701149,win
Lille,Saint-Étienne,2009-12-10,,Stadium Lille Métropole,Stéphane Bré,played,4.0,0.0,2009-2010,2.4,1.0,0.36470588235294116,0.4,0.8,0.3086816720257235,win
Lens,Nice,2009-12-12,,Stade Félix-Bollaert,Tony Chapron,played,2.0,0.0,2009-2010,1.4,1.0,0.38650306748466257,0.8,0.8,0.3025210084033613,win
Nancy,Rennes,2009-12-12,,Stade Marcel Picot,Christian Guillard,played,1.0,2.0,2009-2010,1.2,1.6,0.315018315018315,1.2,1.6,0.3700189753320683,loss
Lorient,Auxerre,2009-12-12,,Stade du Moustoir,Antony Gautier,played,0.0,0.0,2009-2010,2.0,0.8,0.28426395939086296,1.2,1.0,0.4155597722960152,draw
Marseille,Boulogne,2009-12-12,,Stade Vélodrome,Alexandre Castro,played,2.0,0.0,2009-2010,2.0,1.6,0.4344262295081967,1.0,2.8,0.2,win
Le Mans,Valenciennes,2009-12-12,,Stade Léon-Bollée,Sébastien Moreira,played,2.0,1.0,2009-2010,0.6,1.4,0.28780487804878047,1.6,1.2,0.3178294573643411,win
Monaco,Lille,2009-12-13,,Stade Louis II,Wilfried Bien,played,0.0,4.0,2009-2010,0.8,1.4,0.4391634980988593,2.8,1.0,0.36619718309859156,loss
Paris S-G,Saint-Étienne,2009-12-13,,Parc des Princes,Olivier Thual,played,3.0,0.0,2009-2010,1.2,1.0,0.40227703984819735,0.4,1.4,0.3076923076923077,win
Sochaux,Grenoble,2009-12-13,,Stade Auguste-Bonal,Saïd Ennjimi,played,1.0,0.0,2009-2010,0.6,1.6,0.33810888252148996,0.8,1.0,0.20754716981132076,win
Lyon,Bordeaux,2009-12-13,,Stade de Gerland,Stéphane Lannoy,played,0.0,1.0,2009-2010,2.2,2.2,0.5275142314990512,1.0,0.6,0.4497153700189753,loss
Toulouse,Montpellier,2009-12-13,,Stadium Municipal,Hervé Piccirillo,played,0.0,1.0,2009-2010,1.2,0.8,0.2947976878612717,1.2,1.4,0.304635761589404,loss
Valenciennes,Auxerre,2009-12-15,,Stade Nungesser,Fredy Fautrel,played,0.0,0.0,2009-2010,1.2,1.6,0.3153846153846154,0.8,0.8,0.4147727272727273,draw
Le Mans,Grenoble,2009-12-16,,Stade Léon-Bollée,Philippe Kalt,played,1.0,0.0,2009-2010,1.0,1.4,0.2912621359223301,0.8,0.8,0.2037037037037037,win
Monaco,Rennes,2009-12-16,,Stade Louis II,Laurent Duhamel,played,1.0,0.0,2009-2010,0.2,2.0,0.43833017077798864,1.6,1.2,0.3712121212121212,win
Paris S-G,Lens,2009-12-16,,Parc des Princes,Pascal Viléo,played,1.0,1.0,2009-2010,1.8,0.8,0.4034090909090909,1.6,0.8,0.3877551020408163,draw
Nancy,Nice,2009-12-16,,Stade Marcel Picot,Damien Ledentu,played,2.0,0.0,2009-2010,1.0,1.8,0.31386861313868614,0.6,1.2,0.3016759776536313,win
Lyon,Boulogne,2009-12-16,,Stade de Gerland,Sébastien Moreira,played,2.0,0.0,2009-2010,2.0,2.4,0.5265151515151515,0.8,2.8,0.1875,win
Lorient,Marseille,2009-12-16,,Stade du Moustoir,Clément Turpin,played,1.0,2.0,2009-2010,1.8,0.6,0.2828282828282828,2.2,1.4,0.43558282208588955,loss
Montpellier,Bordeaux,2009-12-16,,Stade de la Mosson,Lionel Jaffredo,played,0.0,1.0,2009-2010,1.4,0.8,0.3069306930693069,1.0,0.6,0.45075757575757575,loss
Montpellier,Nancy,2009-12-19,,Stade de la Mosson,Alexandre Castro,played,0.0,2.0,2009-2010,1.2,0.6,0.3059210526315789,1.4,1.6,0.31636363636363635,loss
Grenoble,Nice,2009-12-19,,Stade des Alpes,Philippe Malige,played,1.0,1.0,2009-2010,0.8,1.0,0.2,0.4,1.6,0.3008356545961003,draw
Valenciennes,Lens,2009-12-19,,Stade Nungesser,Hervé Piccirillo,played,0.0,0.0,2009-2010,1.0,1.4,0.31297709923664124,1.4,0.8,0.3869653767820774,draw
Rennes,Paris S-G,2009-12-19,,Roazhon Park,Wilfried Bien,played,1.0,0.0,2009-2010,1.2,0.8,0.3705103969754253,2.0,0.8,0.40264650283553877,win
Saint-Étienne,Marseille,2009-12-19,,Stade Geoffroy-Guichard,Antony Gautier,played,0.0,0.0,2009-2010,0.2,2.0,0.30670926517571884,1.6,0.6,0.43673469387755104,draw
Bordeaux,Lorient,2009-12-19,,Stade Chaban-Delmas,Pascal Viléo,played,4.0,1.0,2009-2010,1.2,0.2,0.45179584120982985,1.0,1.0,0.2814070351758794,win
Monaco,Lyon,2009-12-20,,Stade Louis II,Stéphane Bré,played,1.0,1.0,2009-2010,0.4,1.8,0.4393939393939394,1.4,1.4,0.5274102079395085,draw
Auxerre,Toulouse,2009-12-20,,Stade de l'Abbé Deschamps,Ruddy Buquet,played,1.0,1.0,2009-2010,0.6,0.8,0.41398865784499056,0.6,0.6,0.29394812680115273,draw
Lille,Le Mans,2009-12-20,,Stadium Lille Métropole,Olivier Thual,played,3.0,0.0,2009-2010,3.2,1.0,0.36768149882903983,1.2,1.2,0.2946859903381642,win
Lens,Saint-Étienne,2009-12-22,,Stade Félix-Bollaert,Fredy Fautrel,played,1.0,0.0,2009-2010,1.0,0.6,0.3861788617886179,0.2,1.6,0.3057324840764331,win
Paris S-G,Grenoble,2009-12-23,,Parc des Princes,Stéphane Lannoy,played,4.0,0.0,2009-2010,1.8,1.0,0.4018867924528302,0.8,1.0,0.19642857142857142,win
Lyon,Montpellier,2009-12-23,,Stade de Gerland,Laurent Duhamel,played,1.0,2.0,2009-2010,1.4,1.4,0.5264150943396226,1.0,0.8,0.30491803278688523,loss
Nancy,Lille,2009-12-23,,Stade Marcel Picot,Pascal Viléo,played,0.0,4.0,2009-2010,1.6,1.2,0.3188405797101449,3.8,0.6,0.3691588785046729,loss
Toulouse,Bordeaux,2009-12-23,,Stadium Municipal,Tony Chapron,played,1.0,2.0,2009-2010,0.8,0.6,0.29310344827586204,2.0,0.2,0.4528301886792453,loss
Lorient,Valenciennes,2009-12-23,,Stade du Moustoir,Damien Ledentu,played,3.0,2.0,2009-2010,0.8,1.8,0.28,0.8,1.4,0.3106060606060606,win
Le Mans,Monaco,2009-12-23,,Stade Léon-Bollée,Lionel Jaffredo,played,1.0,1.0,2009-2010,1.0,1.4,0.2932692307692308,0.6,2.0,0.43856332703213613,draw
Nice,Boulogne,2009-12-23,,Stade du Ray,Clément Turpin,played,2.0,2.0,2009-2010,0.4,1.8,0.3,0.8,2.2,0.17647058823529413,draw
Sochaux,Rennes,2009-12-23,,Stade Auguste-Bonal,Didier Falcone,played,2.0,0.0,2009-2010,0.6,0.8,0.34,1.0,0.6,0.37169811320754714,win
Marseille,Auxerre,2009-12-23,,Stade Vélodrome,Philippe Malige,played,0.0,2.0,2009-2010,1.4,0.6,0.43584521384928715,0.4,1.0,0.41320754716981134,loss
Monaco,Montpellier,2010-01-13,,Stade Louis II,Stéphane Lannoy,played,4.0,0.0,2009-2010,0.8,1.8,0.4377358490566038,1.0,1.0,0.30718954248366015,win
Boulogne,Sochaux,2010-01-13,,Stade de la Libération,Christian Guillard,played,0.0,0.0,2009-2010,1.2,2.4,0.16666666666666666,0.8,0.4,0.3418803418803419,draw
Valenciennes,Toulouse,2010-01-16,,Stade Nungesser,Philippe Malige,played,1.0,3.0,2009-2010,1.2,1.2,0.3082706766917293,0.8,1.0,0.2922636103151863,loss
Rennes,Lens,2010-01-16,,Roazhon Park,Alexandre Castro,played,1.0,1.0,2009-2010,0.8,0.8,0.3709981167608286,1.0,0.6,0.38742393509127787,draw
Monaco,Sochaux,2010-01-16,,Stade Louis II,Fredy Fautrel,played,2.0,0.0,2009-2010,1.4,1.2,0.4387947269303202,0.6,0.4,0.3409090909090909,win
Lille,Paris S-G,2010-01-16,,Stadium Lille Métropole,Saïd Ennjimi,played,3.0,1.0,2009-2010,3.8,0.6,0.3706293706293706,1.6,0.6,0.4030131826741996,win
Le Mans,Lorient,2010-01-16,,Stade Léon-Bollée,Didier Falcone,played,0.0,3.0,2009-2010,1.0,1.4,0.291866028708134,1.0,1.8,0.2835820895522388,loss
Auxerre,Boulogne,2010-01-16,,Stade de l'Abbé Deschamps,Pascal Viléo,played,0.0,0.0,2009-2010,0.8,0.8,0.4143126177024482,0.8,1.4,0.15789473684210525,draw
Montpellier,Nice,2010-01-16,,Stade de la Mosson,Philippe Kalt,played,1.0,0.0,2009-2010,0.6,1.6,0.30618892508143325,0.8,2.0,0.29916897506925205,win
Nancy,Lyon,2010-01-16,,Stade Marcel Picot,Hervé Piccirillo,played,0.0,2.0,2009-2010,1.6,1.4,0.3176895306859206,1.4,1.6,0.5254237288135594,loss
Grenoble,Saint-Étienne,2010-01-16,,Stade des Alpes,Stéphane Bré,played,1.0,2.0,2009-2010,0.4,1.4,0.19298245614035087,0.0,1.6,0.3047619047619048,loss
Bordeaux,Marseille,2010-01-17,,Stade Chaban-Delmas,Laurent Duhamel,played,1.0,1.0,2009-2010,1.8,0.4,0.4538606403013183,1.4,0.8,0.4349593495934959,draw
Saint-Étienne,Rennes,2010-01-19,,Stade Geoffroy-Guichard,Clément Turpin,played,0.0,0.0,2009-2010,0.4,1.8,0.3069620253164557,0.8,1.0,0.37030075187969924,draw
Lens,Montpellier,2010-01-20,,Stade Félix-Bollaert,Sébastien Moreira,played,0.0,1.0,2009-2010,1.0,0.4,0.3866396761133603,0.6,1.6,0.30844155844155846,loss
Marseille,Le Mans,2010-01-20,,Stade Vélodrome,Damien Ledentu,played,2.0,1.0,2009-2010,1.0,0.8,0.4340770791075051,0.8,1.6,0.2904761904761905,win
Grenoble,Bordeaux,2010-01-20,,Stade des Alpes,Antony Gautier,played,1.0,3.0,2009-2010,0.4,1.8,0.1896551724137931,1.8,0.6,0.45300751879699247,loss
Nice,Auxerre,2010-01-20,,Stade du Ray,Wilfried Bien,played,0.0,1.0,2009-2010,0.6,1.6,0.2983425414364641,0.6,0.2,0.41353383458646614,loss
Sochaux,Lille,2010-01-20,,Stade Auguste-Bonal,Bruno Coué,played,2.0,1.0,2009-2010,0.6,0.8,0.33994334277620397,3.6,0.2,0.37209302325581395,win
Toulouse,Nancy,2010-01-20,,Stadium Municipal,Lionel Jaffredo,played,0.0,0.0,2009-2010,1.4,1.0,0.29428571428571426,1.0,1.6,0.31654676258992803,draw
Lorient,Lyon,2010-01-20,,Stade du Moustoir,Stéphane Lannoy,played,1.0,3.0,2009-2010,1.6,1.6,0.2871287128712871,1.2,0.8,0.5263157894736842,loss
Paris S-G,Monaco,2010-01-20,,Parc des Princes,Ruddy Buquet,played,0.0,1.0,2009-2010,1.8,1.0,0.40225563909774437,1.8,0.4,0.4398496240601504,loss
Boulogne,Valenciennes,2010-01-20,,Stade de la Libération,Olivier Thual,played,0.0,2.0,2009-2010,0.4,1.2,0.15,0.8,1.6,0.30597014925373134,loss
Lille,Lens,2010-01-30,,Stadium Lille Métropole,Alain Hamer,played,1.0,0.0,2009-2010,3.0,0.6,0.37122969837587005,0.6,0.6,0.38585858585858585,win
Monaco,Nice,2010-01-30,,Stade Louis II,Olivier Thual,played,3.0,2.0,2009-2010,1.8,0.4,0.44090056285178236,0.6,1.4,0.2975206611570248,win
Montpellier,Marseille,2010-01-30,,Stade de la Mosson,Fredy Fautrel,played,2.0,0.0,2009-2010,0.8,1.4,0.3106796116504854,1.0,1.0,0.4352226720647773,win
Rennes,Grenoble,2010-01-30,,Roazhon Park,Damien Ledentu,played,4.0,0.0,2009-2010,0.4,0.8,0.3696060037523452,0.6,2.2,0.1864406779661017,win
Bordeaux,Boulogne,2010-01-30,,Stade Chaban-Delmas,Philippe Malige,played,0.0,0.0,2009-2010,2.2,0.8,0.4540337711069418,0.4,1.2,0.14285714285714285,draw
Nancy,Lorient,2010-01-30,,Stade Marcel Picot,Ruddy Buquet,played,1.0,0.0,2009-2010,0.8,1.2,0.3154121863799283,1.8,2.2,0.2857142857142857,win
Le Mans,Toulouse,2010-01-30,,Stade Léon-Bollée,Stéphane Bré,played,1.0,3.0,2009-2010,0.6,1.8,0.2890995260663507,1.0,1.0,0.2934472934472934,loss
Lyon,Paris S-G,2010-01-31,,Stade de Gerland,Philippe Kalt,played,2.0,1.0,2009-2010,1.8,0.8,0.5272045028142589,1.2,1.2,0.40150093808630394,win
Valenciennes,Sochaux,2010-01-31,,Stade Nungesser,Alexandre Castro,played,1.0,1.0,2009-2010,1.0,1.2,0.3111111111111111,1.0,0.6,0.3418079096045198,draw
Auxerre,Saint-Étienne,2010-01-31,,Stade de l'Abbé Deschamps,Didier Falcone,played,1.0,0.0,2009-2010,0.8,0.2,0.4146341463414634,0.4,1.0,0.305993690851735,win
Nice,Lille,2010-02-06,,Stade du Ray,Damien Ledentu,played,1.0,1.0,2009-2010,1.0,1.6,0.2967032967032967,2.4,0.6,0.3726851851851852,draw
Boulogne,Montpellier,2010-02-06,,Stade de la Libération,Ruddy Buquet,played,0.0,2.0,2009-2010,0.4,0.8,0.13636363636363635,1.2,1.0,0.31290322580645163,loss
Sochaux,Nancy,2010-02-06,,Stade Auguste-Bonal,Pascal Viléo,played,1.0,1.0,2009-2010,1.0,0.8,0.3408450704225352,0.6,1.2,0.31785714285714284,draw
Grenoble,Auxerre,2010-02-06,,Stade des Alpes,Sébastien Moreira,played,5.0,0.0,2009-2010,0.6,2.8,0.18333333333333332,1.0,0.2,0.4157303370786517,win
Rennes,Bordeaux,2010-02-06,,Roazhon Park,Saïd Ennjimi,played,4.0,2.0,2009-2010,1.2,0.6,0.3707865168539326,2.0,0.8,0.45318352059925093,win
Lens,Le Mans,2010-02-06,,Stade Félix-Bollaert,Christian Guillard,played,2.0,1.0,2009-2010,0.4,0.6,0.3850806451612903,0.6,2.4,0.28773584905660377,win
Paris S-G,Lorient,2010-02-06,,Parc des Princes,Philippe Malige,played,0.0,3.0,2009-2010,1.2,1.4,0.40074906367041196,1.6,2.0,0.28431372549019607,loss
Toulouse,Lyon,2010-02-07,,Stadium Municipal,Antony Gautier,played,0.0,0.0,2009-2010,1.6,1.0,0.29545454545454547,1.8,1.0,0.5280898876404494,draw
Marseille,Valenciennes,2010-02-07,,Stade Vélodrome,Wilfried Bien,played,5.0,1.0,2009-2010,0.6,1.2,0.43434343434343436,1.2,1.4,0.3088235294117647,win
Saint-Étienne,Monaco,2010-02-07,,Stade Geoffroy-Guichard,Hervé Piccirillo,played,3.0,0.0,2009-2010,0.4,0.6,0.3050314465408805,2.2,0.6,0.4419475655430712,win
Monaco,Marseille,2010-02-13,,Stade Louis II,Saïd Ennjimi,played,1.0,2.0,2009-2010,2.0,1.0,0.4411214953271028,1.6,1.4,0.43548387096774194,loss
Lyon,Lens,2010-02-13,,Stade de Gerland,Bruno Coué,played,1.0,0.0,2009-2010,1.6,0.8,0.5271028037383177,0.8,0.8,0.386317907444668,win
Lille,Boulogne,2010-02-13,,Stadium Lille Métropole,Lionel Jaffredo,played,3.0,1.0,2009-2010,2.0,0.8,0.371824480369515,0.0,0.8,0.13043478260869565,win
Le Mans,Sochaux,2010-02-13,,Stade Léon-Bollée,Tony Chapron,played,0.0,0.0,2009-2010,0.8,2.2,0.2863849765258216,0.8,1.0,0.3398876404494382,draw
Montpellier,Grenoble,2010-02-13,,Stade de la Mosson,Laurent Duhamel,played,1.0,0.0,2009-2010,1.2,0.8,0.31511254019292606,1.4,2.6,0.19672131147540983,win
Valenciennes,Nice,2010-02-13,,Stade Nungesser,Stéphane Bré,played,2.0,1.0,2009-2010,1.4,2.4,0.30656934306569344,1.0,1.6,0.2958904109589041,win
Nancy,Paris S-G,2010-02-13,,Stade Marcel Picot,Olivier Thual,played,0.0,0.0,2009-2010,0.4,1.4,0.3167259786476868,1.2,1.8,0.4,draw
Lorient,Toulouse,2010-02-14,,Stade du Moustoir,Alexandre Castro,played,1.0,1.0,2009-2010,2.0,1.2,0.28780487804878047,1.4,0.8,0.29461756373937675,draw
Auxerre,Rennes,2010-02-14,,Stade de l'Abbé Deschamps,Christian Guillard,played,1.0,0.0,2009-2010,0.8,1.0,0.41495327102803736,1.8,1.0,0.3719626168224299,win
Bordeaux,Saint-Étienne,2010-02-14,,Stade Chaban-Delmas,Fredy Fautrel,played,3.0,1.0,2009-2010,1.6,1.4,0.4523364485981308,1.0,0.6,0.3072100313479624,win
Saint-Étienne,Montpellier,2010-02-20,,Stade Geoffroy-Guichard,Antony Gautier,played,1.0,0.0,2009-2010,1.2,1.0,0.30625,1.4,0.0,0.3173076923076923,win
Nice,Lorient,2010-02-20,,Stade du Ray,Sébastien Moreira,played,1.0,0.0,2009-2010,0.8,1.6,0.29508196721311475,1.6,1.0,0.28640776699029125,win
Paris S-G,Toulouse,2010-02-20,,Parc des Princes,Stéphane Lannoy,played,1.0,0.0,2009-2010,0.4,1.8,0.39925373134328357,1.4,0.6,0.2937853107344633,win
Grenoble,Valenciennes,2010-02-20,,Stade des Alpes,Philippe Kalt,played,0.0,1.0,2009-2010,1.4,2.0,0.1935483870967742,1.4,2.0,0.3115942028985507,loss
Boulogne,Le Mans,2010-02-20,,Stade de la Libération,Didier Falcone,played,1.0,3.0,2009-2010,0.2,1.4,0.125,0.6,2.0,0.2850467289719626,loss
Lens,Monaco,2010-02-20,,Stade Félix-Bollaert,Damien Ledentu,played,3.0,0.0,2009-2010,0.6,1.0,0.3855421686746988,1.4,1.4,0.44029850746268656,win
Marseille,Nancy,2010-02-21,,Stade Vélodrome,Clément Turpin,played,3.0,1.0,2009-2010,2.0,1.2,0.43661971830985913,0.4,0.6,0.31560283687943264,win
Sochaux,Lyon,2010-02-21,,Stade Auguste-Bonal,Ruddy Buquet,played,0.0,4.0,2009-2010,0.8,1.0,0.3389355742296919,1.6,0.4,0.5279850746268657,loss
Rennes,Lille,2010-02-21,,Roazhon Park,Pascal Viléo,played,1.0,2.0,2009-2010,1.8,0.8,0.3712686567164179,1.8,1.0,0.37327188940092165,loss
Lyon,Nice,2010-02-27,,Stade de Gerland,Christian Guillard,played,2.0,0.0,2009-2010,2.0,0.4,0.5288640595903166,1.0,1.4,0.2970027247956403,win
Nancy,Grenoble,2010-02-27,,Stade Marcel Picot,Lionel Jaffredo,played,0.0,2.0,2009-2010,0.6,0.8,0.31448763250883394,1.2,1.8,0.19047619047619047,loss
Montpellier,Rennes,2010-02-27,,Stade de la Mosson,Olivier Thual,played,3.0,1.0,2009-2010,1.2,0.2,0.31629392971246006,1.8,1.0,0.37057728119180633,win
Lorient,Sochaux,2010-02-27,,Stade du Moustoir,Hervé Piccirillo,played,1.0,0.0,2009-2010,1.0,1.2,0.28502415458937197,0.8,1.4,0.33798882681564246,win
Valenciennes,Saint-Étienne,2010-02-27,,Stade Nungesser,Saïd Ennjimi,played,1.0,0.0,2009-2010,1.4,1.4,0.31654676258992803,1.0,0.8,0.308411214953271,win
Monaco,Boulogne,2010-02-27,,Stade Louis II,Fredy Fautrel,played,1.0,0.0,2009-2010,1.0,2.0,0.43947858472998136,0.4,2.0,0.12,win
Toulouse,Lens,2010-02-27,,Stadium Municipal,Tony Chapron,played,1.0,0.0,2009-2010,0.8,0.6,0.29295774647887324,1.0,0.8,0.3867735470941884,win
Paris S-G,Marseille,2010-02-28,,Parc des Princes,Antony Gautier,played,0.0,3.0,2009-2010,0.4,1.2,0.40037243947858475,2.4,1.2,0.43775100401606426,loss
Lille,Auxerre,2010-02-28,,Stadium Lille Métropole,Bruno Coué,played,1.0,2.0,2009-2010,1.6,1.0,0.37471264367816093,0.6,1.0,0.416044776119403,loss
Rennes,Monaco,2010-03-06,,Roazhon Park,Philippe Malige,played,1.0,0.0,2009-2010,2.0,1.6,0.36988847583643125,1.0,2.0,0.44052044609665425,win
Sochaux,Toulouse,2010-03-06,,Stade Auguste-Bonal,Didier Falcone,played,1.0,0.0,2009-2010,0.4,1.4,0.3370473537604457,1.0,0.6,0.2949438202247191,win
Nice,Nancy,2010-03-06,,Stade du Ray,Wilfried Bien,played,2.0,3.0,2009-2010,1.0,1.6,0.296195652173913,0.6,1.2,0.31338028169014087,loss
Boulogne,Lyon,2010-03-06,,Stade de la Libération,Damien Ledentu,played,0.0,0.0,2009-2010,0.4,1.8,0.11538461538461539,1.8,0.2,0.5297397769516728,draw
Auxerre,Valenciennes,2010-03-06,,Stade de l'Abbé Deschamps,Laurent Duhamel,played,1.0,0.0,2009-2010,1.0,1.2,0.4171322160148976,1.2,1.4,0.32142857142857145,win
Lens,Paris S-G,2010-03-06,,Stade Félix-Bollaert,Ruddy Buquet,played,1.0,1.0,2009-2010,1.0,0.8,0.386,0.4,1.6,0.3996282527881041,draw
Saint-Étienne,Lille,2010-03-06,,Stade Geoffroy-Guichard,Sébastien Moreira,played,1.0,1.0,2009-2010,1.0,1.0,0.30745341614906835,1.6,1.0,0.3738532110091743,draw
Grenoble,Le Mans,2010-03-07,,Stade des Alpes,Pascal Viléo,played,1.0,1.0,2009-2010,1.4,1.2,0.203125,1.2,1.6,0.28837209302325584,draw
Marseille,Lorient,2010-03-07,,Stade Vélodrome,Philippe Kalt,played,1.0,1.0,2009-2010,2.6,1.0,0.43887775551102204,1.0,0.6,0.28846153846153844,draw
Bordeaux,Montpellier,2010-03-07,,Stade Chaban-Delmas,Stéphane Bré,played,1.0,1.0,2009-2010,1.8,1.4,0.4533582089552239,1.6,0.4,0.3184713375796178,draw
Bordeaux,Auxerre,2010-03-10,,Stade Chaban-Delmas,Wilfried Bien,played,1.0,2.0,2009-2010,1.8,1.4,0.45251396648044695,1.0,1.2,0.41821561338289964,loss
Lorient,Lens,2010-03-13,,Stade du Moustoir,Pascal Viléo,played,1.0,0.0,2009-2010,1.2,0.6,0.28708133971291866,1.2,0.8,0.3852295409181637,win
Paris S-G,Sochaux,2010-03-13,,Parc des Princes,Alexandre Castro,played,4.0,1.0,2009-2010,0.4,1.4,0.39888682745825604,0.4,1.2,0.3388888888888889,win
Lyon,Saint-Étienne,2010-03-13,,Stade de Gerland,Lionel Jaffredo,played,1.0,1.0,2009-2010,1.4,0.0,0.5287569573283859,1.2,1.0,0.3065015479876161,draw
Nancy,Boulogne,2010-03-13,,Stade Marcel Picot,Sébastien Moreira,played,1.0,3.0,2009-2010,1.0,1.6,0.3157894736842105,0.4,1.8,0.1111111111111111,loss
Monaco,Bordeaux,2010-03-13,,Stade Louis II,Tony Chapron,played,0.0,0.0,2009-2010,0.4,1.8,0.4397031539888683,1.4,1.6,0.4516728624535316,draw
Montpellier,Auxerre,2010-03-13,,Stade de la Mosson,Hervé Piccirillo,played,1.0,1.0,2009-2010,1.4,0.6,0.31746031746031744,1.2,1.4,0.41929499072356213,draw
Le Mans,Nice,2010-03-13,,Stade Léon-Bollée,Philippe Kalt,played,0.0,1.0,2009-2010,1.2,1.4,0.28703703703703703,1.0,1.6,0.2953929539295393,loss
Toulouse,Marseille,2010-03-14,,Stadium Municipal,Saïd Ennjimi,played,1.0,1.0,2009-2010,0.4,0.6,0.29411764705882354,2.8,0.8,0.438,draw
Valenciennes,Rennes,2010-03-14,,Stade Nungesser,Bruno Coué,played,0.0,2.0,2009-2010,1.0,1.4,0.3191489361702128,1.4,1.6,0.37105751391465674,loss
Lille,Grenoble,2010-03-14,,Stadium Lille Métropole,Olivier Thual,played,1.0,0.0,2009-2010,1.6,1.2,0.37299771167048057,1.6,0.6,0.2,win
Rennes,Toulouse,2010-03-20,,Roazhon Park,Stéphane Lannoy,played,4.0,1.0,2009-2010,1.0,1.2,0.37222222222222223,0.6,0.8,0.29329608938547486,win
Nice,Paris S-G,2010-03-20,,Stade du Ray,Stéphane Bré,played,1.0,0.0,2009-2010,1.0,1.4,0.2972972972972973,1.2,1.0,0.4,win
Auxerre,Le Mans,2010-03-20,,Stade de l'Abbé Deschamps,Damien Ledentu,played,2.0,1.0,2009-2010,1.4,0.6,0.4185185185185185,1.0,1.0,0.2857142857142857,win
Lens,Sochaux,2010-03-20,,Stade Félix-Bollaert,Laurent Duhamel,played,0.0,0.0,2009-2010,0.8,0.8,0.3844621513944223,0.4,1.8,0.3379501385041551,draw
Boulogne,Lorient,2010-03-20,,Stade de la Libération,Ruddy Buquet,played,2.0,0.0,2009-2010,1.0,1.6,0.14285714285714285,0.8,0.6,0.2904761904761905,win
Saint-Étienne,Nancy,2010-03-20,,Stade Geoffroy-Guichard,Didier Falcone,played,0.0,0.0,2009-2010,0.8,1.2,0.3055555555555556,1.0,2.0,0.3146853146853147,draw
Grenoble,Monaco,2010-03-20,,Stade des Alpes,Clément Turpin,played,0.0,0.0,2009-2010,0.6,0.8,0.19696969696969696,0.4,1.2,0.4388888888888889,draw
Bordeaux,Lille,2010-03-21,,Stade Chaban-Delmas,Philippe Malige,played,3.0,1.0,2009-2010,1.4,1.6,0.45083487940630795,1.6,1.0,0.3744292237442922,win
Montpellier,Valenciennes,2010-03-21,,Stade de la Mosson,Alexandre Castro,played,2.0,1.0,2009-2010,1.2,0.8,0.31645569620253167,0.8,0.8,0.31690140845070425,win
Marseille,Lyon,2010-03-21,,Stade Vélodrome,Fredy Fautrel,played,2.0,1.0,2009-2010,2.0,0.8,0.437125748502994,1.6,0.2,0.5277777777777778,win
Lyon,Grenoble,2010-03-27,,Stade de Gerland,Sébastien Moreira,played,2.0,0.0,2009-2010,1.6,0.6,0.5268022181146026,0.6,0.6,0.19402985074626866,win
Lille,Montpellier,2010-03-28,,Stadium Lille Métropole,Clément Turpin,played,4.0,1.0,2009-2010,1.2,1.4,0.3735763097949886,1.4,1.0,0.3186119873817035,win
Paris S-G,Boulogne,2010-03-28,,Parc des Princes,Saïd Ennjimi,played,3.0,0.0,2009-2010,1.2,1.2,0.39926062846580407,1.2,1.0,0.1724137931034483,win
Lorient,Saint-Étienne,2010-03-28,,Stade du Moustoir,Damien Ledentu,played,4.0,0.0,2009-2010,0.6,0.8,0.2890995260663507,0.6,0.6,0.3046153846153846,win
Toulouse,Nice,2010-03-28,,Stadium Municipal,Antony Gautier,played,0.0,2.0,2009-2010,0.6,1.4,0.2924791086350975,1.0,1.0,0.2991913746630728,loss
Nancy,Lens,2010-03-28,,Stade Marcel Picot,Hervé Piccirillo,played,5.0,1.0,2009-2010,1.0,2.0,0.313588850174216,0.8,0.6,0.3836978131212724,win
Le Mans,Rennes,2010-03-28,,Stade Léon-Bollée,Wilfried Bien,played,1.0,3.0,2009-2010,1.0,1.0,0.28440366972477066,1.8,1.2,0.3733826247689464,loss
